number;name;address;latitude;longitude;idstation;ville
10091.0;10091 - CHÂTEAU GAILLARD / FORT;28 RUE DU CHÂTEAU GAILLARD (VILLEURBANNE);45.774754;4.887977;713;lyon
2021.0;2021 - RAMBAUD / ECOLE DU CINÉMA;;45.745824;4.817176;714;lyon
4025.0;4025 - CHAZIÈRE;29 RUE CHAZIERE;45.775425;4.817888;715;lyon
10113.0;10113 - GARE DE VILLEURBANNE;49 AV. GENERAL LECLERC (VILLEURBANNE);45.755768;4.891542;716;lyon
4023.0;4023 - PONT MASARYK;Face au 45 quai Gillet;45.778175;4.810716;717;lyon
3066.0;3066 - KIMMERLING / FAURE;139 AV. FELIX FAURE;45.754296;4.86359;718;lyon
10111.0;10111 - CHARLES HERNU;;45.770309;4.86196;719;lyon
5040.0;5040 - PLACE CRÉPU;7 PLACE BENOIT CREPU;45.757847;4.826103;720;lyon
7008.0;7008 - JEAN JAURÈS / GUILLOTIÈRE;Avenue Jean Jaurès - Angle rue de la Guillotière;45.75251;4.846278;721;lyon
7024.0;7024 - BANCEL / CHEVREUL;6 RUE BANCEL;45.748504;4.840505;722;lyon
2023.0;2023 -  PERRACHE / PETIT;Entre rue Victor Hugo et rue d'Auvergne;45.7444746076792;4.82671963006449;723;lyon
8029.0;8029 - ETATS-UNIS / LÉVIGNE;81 BVD DES Etats-Unis;45.732366;4.865101;724;lyon
4004.0;4004 - HÉNON;Angle rue Hénon;45.779786;4.827635;725;lyon
8061.0;8061 - STADE VUILLERMET;164 AV. PAUL SANTY;45.725403;4.881292;726;lyon
1023.0;1023 - CROIX ROUSSE / PERFETTI;16 BVD DE LA CROIX-ROUSSE;45.772229;4.819389;727;lyon
7003.0;7003 - GAMBETTA / GARIBALDI;Cours Gambette - Prolongement rue Rachais;45.751827;4.8526;728;lyon
7030.0;7030 - QUARTIER GENERAL FRERE;33 Boulevard Yves Farge 69007 Lyon;45.743163;4.834165;729;lyon
6042.0;6042 - CITÉ INTERNATIONALE / RÉSIDENCE HÔTELIÈRE;devant la résidence hôtelière à l'ouest de la place publique;45.784812;4.856432;730;lyon
2013.0;2013 - CÉLESTINS;Côté nord de la place, vers l'ascenseur;45.759932;4.832111;731;lyon
3086.0;3086 - FEUILLAT / LACASSAGNE;76 AV. LACASSAGNE;45.749563;4.875934;732;lyon
8025.0;8025 - DUMONT / JOUVET;12 RUE SANTOS DUMONT;45.744447;4.860889;733;lyon
3050.0;3050 - FRICHE RVI;5 rue Félix Rollet 69003 Lyon;45.748346;4.875955;734;lyon
8056.0;8056 - DELORE / AUDIBERT ET LAVIROTTE;69 RUE AUDIBERT ET LAVIROTTE;45.73586;4.856888;735;lyon
10119.0;10119 - VILLEURBANNE SAINT-JEAN;2 RUE DES ACACIAS VILLEURBANNE;45.780422;4.904505;736;lyon
7053.0;7053 - JAURÈS / THIBAUDIÈRE;26 RUE DE LA THIBAUDIERE;45.750344;4.845048;737;lyon
3012.0;3012 - PLACE DU CHÂTEAU;A côté de l'église;45.749565;4.887311;738;lyon
4009.0;4009 - JACQUARD / DENFERT-ROCHEREAU;Rue Denfert-Rochereau / Angle rue Jacquart;45.77591;4.825394;739;lyon
10089.0;10089 - COLIN / PERRONCEL;Rue Colin - Angle rue Alexis Perroncel;45.774581;4.87406;740;lyon
27002.0;27002 - COLLONGES - MEDIATHEQUE;;45.8224421938705;4.83986758947584;741;lyon
1031.0;1031 - PLACE DE LA PAIX;Place de la Paix - En face de La Poste;45.768023;4.831733;742;lyon
3037.0;3037 - PAUL BERT / GARIBALDI;Rue Paul Bert;45.757112;4.853405;743;lyon
8035.0;8035 - SANS SOUCI;54 COURS ALBERT THOMAS;45.747251;4.865386;744;lyon
5045.0;5045 - VALDO / RIVET;Face au 1 Rue Jeunet;45.750497;4.788819;745;lyon
13001.0;13001 - DECINES - CENTRE;;45.771902;4.955721;746;lyon
6035.0;6035 - CITÉ INTERNATIONALE;Face parvis du palais des congrès;45.785456;4.854085;747;lyon
1036.0;1036 - AVEYRON;158 BVD DE LA CROIX-ROUSSE;45.774366;4.832716;748;lyon
6022.0;6022 - PLACE MARÉCHAL LYAUTEY;Pierre Corneille/cours Franklin Roosevelt;45.769383;4.842364;749;lyon
9020.0;9020 - BOURBONNAIS;Angle rue Horand / rue Masset;45.773468;4.800286;750;lyon
2027.0;2027 - PERRACHE EST;;45.746163;4.82548;751;lyon
2016.0;2016 - PLACE REGAUD;Angle rue Tupin / rue Herriot;45.763065;4.83425;752;lyon
2029.0;2029 - PERRACHE / DE PURY;54 quai Perrache 69002 Lyon;45.739497;4.822521;753;lyon
3080.0;3080 - PART-DIEU / VILLETTE;55 RUE DE LA VILLETTE;45.760042;4.861734;754;lyon
5029.0;5029 - PLACE GERSON;Prox. Quai Pierre Scize;45.767057;4.827014;755;lyon
2004.0;2004 - PERRACHE / CARNOT;16 PLACE CARNOT;45.750116;4.82801;756;lyon
14001.0;14001 - BRON - CENTRE NAUTIQUE;;45.742932;4.90863;757;lyon
7009.0;7009 - JEAN JAURÈS;174–180 Avenue Jean Jaurès 69007 Lyon;45.737503;4.837484;758;lyon
7045.0;7045 - PARC DES BERGES;40 AV. LECLERC;45.737745;4.824495;759;lyon
3101.0;3101 - PATINOIRE BARABAN;55 RUE DE BARABAN;45.762055;4.868486;760;lyon
4021.0;4021 - TABAREAU;Angle Bvd de la Croix-Rousse;45.774061;4.82516;761;lyon
3103.0;3103 - PLACE DANTON;3 PLACE DANTON;45.7548502313005;4.85748756866509;762;lyon
6031.0;6031 - LAFAYETTE / CORNEILLE;Angle cours Lafayette;45.763717;4.843791;763;lyon
5051.0;5051 - LUGDUNUM - RADISSON;;45.760580697583;4.81961724654947;764;lyon
10018.0;10018 - TOLSTOÏ / FLORIAN;"118 COURS TOLSTOI
69100 VILLEURBANNE";45.7618786774588;4.88106205566506;765;lyon
9049.0;9049 - SERGENT BERTHET / GORGE DE LOUP;23 RUE GORGE DE LOUP;45.770136;4.80516;766;lyon
3017.0;3017 - SAXE / DUNOIR;;45.760912;4.845291;767;lyon
9009.0;9009 - BERLIOZ / CHALINEL;;45.801192;4.825451;768;lyon
10021.0;10021 - GRANDCLÉMENT;Angle cours Tolstoï;45.759743;4.889938;769;lyon
7023.0;7023 - BERTHELOT / ROUTE DE VIENNE;Route de Vienne - Angle avenue Berthelot;45.742639;4.850538;770;lyon
6044.0;6044 - CHARMETTES / BELLECOMBE;23 RUE DE LA VIABERT;45.766372;4.865058;771;lyon
3008.0;3008 - INSTITUT LUMIERE;105 COURS ALBERT THOMAS;45.745828;4.870631;772;lyon
8042.0;8042 - FRANCIS DE PRESSENSÉ;73 RUE CAZENEUVE;45.731361;4.860139;773;lyon
9044.0;9044 - MASSET / SAINT-PIERRE DE VAISE;20 AV. JOANNES MASSET;45.770508;4.800869;774;lyon
28001.0;28001 - FONTAINES S/S - QUAI SIMON;;45.832495;4.848795;775;lyon
4006.0;4006 - PHILIPPE DE LASSALLE;Angle rue Anselme, face à l'IUFM;45.773358;4.821234;776;lyon
6017.0;6017 - LAFAYETTE / INKERMANN;;45.764062;4.865802;777;lyon
2036.0;2036 - PLACE ANTONIN GOURJU;11 PLACE ANTONIN GOURJU;45.759494;4.830161;778;lyon
6002.0;6002 - PORTE DES ENFANTS DU RHÔNE;Le long des grilles, côté ouest de la porte;45.777521;4.844922;779;lyon
6032.0;6032 - PRÉFECTURE / SARRAIL;Angle rue Vauban;45.764821;4.841567;780;lyon
8055.0;8055 - SAINT-ROMAIN / BERLIET;;45.74222;4.860219;781;lyon
10016.0;10016 - PLACE DE LA PAIX;10 PLACE DE LA PAIX (VILLEURBANNE);45.752074;4.91466;782;lyon
7033.0;7033 - SAINT-LUC / SAINT-JOSEPH;Sur le quai haut;45.749431;4.834816;783;lyon
7041.0;7041 - DOMER / CHEVREUL;Rue Domer/angle rue Chevreul;45.746681;4.844455;784;lyon
3090.0;3090 - VINATIER;;45.741922;4.894068;785;lyon
8008.0;8008 - BEAUVISAGE / PRESSENSÉ;Rue du Professeur Beauvisage;45.727881;4.86355;786;lyon
17004.0;17004 - SAINT-FONS - GARE;21, avenue Diderot 69190 Saint Fons;45.706374;4.852492;787;lyon
3071.0;3071 - BIOPARC;angle ave Rockfeller / cours Eugénie face au Bioparc;45.740492;4.888084;788;lyon
5006.0;5006 - QUAI ROMAIN ROLLAND;Face ancien Palais de Justice;45.7620452080746;4.82872732991442;789;lyon
10014.0;10014 - LAURENT BONNEVAY / ASTROBALLE;64 AV. MARCEL CERDAN;45.765214;4.909808;790;lyon
10004.0;10004 - TONKIN;Rue Salvador Allende / Angle promenade du Lys;45.776217;4.862636;791;lyon
1013.0;1013 - MARTINIÈRE;Rue de la Martinière;45.768223;4.827533;792;lyon
26001.0;26001 - ST DIDIER;;45.791621;4.808426;793;lyon
9010.0;9010 - PISCINE DE VAISE;37 AV. SIDOINE APOLLINAIRE;45.771034;4.79644;794;lyon
6028.0;6028 - RÉCAMIER / TÊTE D'OR;Angle rue Tête d'Or;45.764345;4.853492;795;lyon
10034.0;10034 - DOCTEUR DAMIDOT;Devant la MJC;45.761825;4.886156;796;lyon
3058.0;3058 - PLACE DU LAC;Face à la poste;45.758974;4.853599;797;lyon
6045.0;6045 - BROTTEAUX / VAUBAN;44 BVD DES BROTTEAUX;45.766284;4.856848;798;lyon
5047.0;5047 - ALBÉRIC PONT;2B RUE DR. ALBERIC PONT;45.753452;4.804401;799;lyon
8053.0;8053 - LUMIERE / TROUILHET;6 RUE ANTOINE LUMIERE;45.743569;4.870083;800;lyon
9008.0;9008 - L'ILE BARBE;3 QUAI PAUL SEDAILLAN;45.797415;4.829038;801;lyon
9046.0;9046 - MANGINI;;45.790414;4.816359;802;lyon
4042.0;4042 - GREGORY COUPET;94 RUE PHILIPPE DE LASALLE;45.781699;4.820596;803;lyon
10053.0;10053 - ROSSELINI / 11 NOVEMBRE;Bd du 11 novembre angle av. Claude Bernard;45.77939;4.863068;804;lyon
6039.0;6039 - GARIBALDI / BUGEAUD;;45.766708;4.852073;805;lyon
10110.0;10110 - MÉMOIRE ET SOCIÉTÉ;20 RUE VALENTIN HAUY (VILLEURBANNE);45.75958;4.882739;806;lyon
6021.0;6021 - GARIBALDI;Entre rue Crillon et rue Sully;45.770664;4.849946;807;lyon
5053.0;5053 - SAINT-JUST;1 PLACE DE L'ABBE LARUE;45.75597;4.818904;808;lyon
8058.0;8058 - LONGEFER / KRUGER;10 RUE PDT P. KRUGER;45.738671;4.878117;809;lyon
2037.0;2037 - PLACE DES ARCHIVES;12 COURS CHARLEMAGNE;45.747956;4.824898;810;lyon
14004.0;14004 - BRON - MAIRIE;;45.73403;4.908777;811;lyon
2026.0;2026 - RÉPUBLIQUE / PAUFIQUE;Angle rue de la République;45.759379;4.835414;812;lyon
22001.0;22001 - STE FOY - PLACE ST LUC;;45.749588;4.800967;813;lyon
9003.0;9003 - PLACE VALMY;Rue Roquette / angle rue de Bourgogne;45.775679;4.805314;814;lyon
2038.0;2038 - REMPARTS D'AINAY;16 RUE DES REMPARTS D'AINAY;45.753077;4.829706;815;lyon
8054.0;8054 - MARTINIÈRE / MONPLAISIR;34 RUE ANTOINE LUMIERE;45.740865;4.868244;816;lyon
7039.0;7039 - GUILLOTIÈRE / MADELEINE;Angle rue de la Madeleine;45.751073;4.848018;817;lyon
2012.0;2012 - GAILLETON;3 PLACE GAILLETON;45.753455;4.833367;818;lyon
7006.0;7006 - GERLAND;Avenue Jean Jaurès - Au niveau du square Galtier;45.727494;4.831145;819;lyon
8023.0;8023 - MERMOZ / PINEL;;45.730788;4.887513;820;lyon
8011.0;8011 - PLACE LEBRET;Côté route de Vienne;45.735653;4.853042;821;lyon
1006.0;1006- SUBSISTANCES;12 QUAI ST VINCENT;45.767912;4.819872;822;lyon
4002.0;4002 - MAIRIE DU 4E;Devant la mairie du 4°;45.774193;4.827743;823;lyon
20003.0;20003 - OULLINS - PONT BLANC;;45.720156;4.798426;824;lyon
3081.0;3081 - PART-DIEU / FRANCFORT;44 RUE MAURICE FLANDIN 69003 LYON;45.760689;4.863069;825;lyon
4007.0;4007 - PLACE FLAMMARION;Côté Rue Philippe de Lassalle;45.779332;4.820259;826;lyon
30002.0;30002 - RILLIEUX - LOUP PENDU;;45.8167509779391;4.88871930286496;827;lyon
3011.0;3011 - PART-DIEU / CUIRASSIERS;;45.75991;4.857555;828;lyon
10092.0;10092 - MONTGOLFIER / CHATEAU GAILLARD;3 RUE DU CHAMP DE L'ORME (VILLEURBANNE);45.771561;4.890378;829;lyon
16011.0;16011 - VENISSIEUX - FARGE / CLOCHETTES;Boulevard Yves Farges angle rue des Clochettes 69200 Vénissieux;45.697423;4.858227;830;lyon
10024.0;10024 - MAISONS NEUVES;Place des Maisons Neuves/Côté rue Jean Jaurès;45.755988;4.877409;831;lyon
1034.0;1034 - CARMÉLITES;30 MONTEE DES CARMELITES;45.770006;4.829274;832;lyon
3013.0;3013 - PLACE ANTOINETTE;Place Antoinette;45.753683;4.889285;833;lyon
10008.0;10008 - SALENGRO / VAILLANT;Rue Roger Salengro - Angle rue Vaillant;45.778385;4.879673;834;lyon
3083.0;3083 - LES HALLES;118 RUE MONCEY;45.761595;4.850477;835;lyon
6024.0;6024 - TRONCHET / ANATOLE FRANCE;Angle bvd Anatole France;45.770743;4.856713;836;lyon
8006.0;8006 - PLACE DU 8 MAI 1945;Rue Professeur Beauvisage/Angle bd des Etats-Unis;45.729771;4.868157;837;lyon
23001.0;23001 - TASSIN - TUILERIES;;45.763244;4.778641;838;lyon
9052.0;9052 - BALMONT;360 BVD DE BALMONT;45.789194;4.799308;839;lyon
12002.0;12002 - VAULX - POUDRETTE / LA SOIE;Face au 2 rue de la Poudrette, Vaulx en Velin;45.76438;4.919276;840;lyon
6033.0;6033 - CRÉQUI / LAFAYETTE;153 RUE CREQUI;45.763755;4.847082;841;lyon
16006.0;16006 - VENISSIEUX - COBLOD;83, boulevard du docteur Coblod 69200 Vénissieux;45.697014;4.896127;842;lyon
10012.0;10012 - ZOLA / FRANCE;Rue de France/Angle Cours Emile Zola;45.767957;4.887232;843;lyon
10124.0;10124 - SALENGRO / YVONNE;"1 rue Georges Courteline
69100 Villeurbanne";45.7772936957677;4.87675865740856;844;lyon
10123.0;10123 - SAINT JEAN CANAL;;45.776646;4.902366;845;lyon
4022.0;4022 - PLACE DE LA CROIX-ROUSSE;Prox. Grande rue de la Croix-Rousse;45.77608;4.832543;846;lyon
10047.0;10047 - LHERMINIER / PRESSENSÉ;Avenue du Cdt Lherminier/Angle rue F. de Pressensé;45.771143;4.88504;847;lyon
7021.0;7021 - CHALLEMEL LACOUR / GERLAND;176–180 Rue de Gerland 69007 Lyon;45.729791;4.838138;848;lyon
3004.0;3004 - BOURSE DU TRAVAIL;Angle rue Moncey / Part-Dieu;45.759648;4.848139;849;lyon
3016.0;3016 - LIBERTÉ / PART-DIEU;Angle rue de la Part-Dieu;45.759361;4.842308;850;lyon
2003.0;2003 - PLACE AMPÈRE;Angle Henry IV;45.753049;4.828297;851;lyon
7017.0;7017 - BEAUVOIR / MAROT;;45.73674;4.834106;852;lyon
19001.0;19001 - ST GENIS L. - MÉDIATHÈQUE;;45.697863;4.794658;853;lyon
6003.0;6003 - AVENUE VERGUIN;Devant l'entrée du parc;45.772846;4.856274;854;lyon
7015.0;7015 - TECHSUD;Rue professeur Jean Bernard angle Boulevard Chambaud de la Bruyère Lyon 7;45.7228;4.842706;855;lyon
8024.0;8024 - MERMOZ / MICHELET;Angle av Michelet;45.733317;4.878607;856;lyon
7026.0;7026 - BALDASSINI / GERLAND;;45.727691;4.837392;857;lyon
24001.0;24001 - ECULLY - MAIRIE;;45.775112;4.778531;858;lyon
7007.0;7007 - FARGE / AYASSE;Angle Bld Y. Farge / rue Commandant Ayasse;45.735741;4.827725;859;lyon
8038.0;8038 - ALBERT THOMAS / VILLON;Angle rue Villon;45.746691;4.867501;860;lyon
10072.0;10072 - JACQUES BREL;Rue Jacques Brel/angle rue Korel;45.774228;4.864269;861;lyon
18001.0;18001 - PIERRE BÉNITE - EUROPE;;45.703245;4.821204;862;lyon
6020.0;6020 - MUSÉE GUIMET;Angle rue Morellet;45.774526;4.848443;863;lyon
12001.0;12001 - VAULX - LA SOIE;45 RUE DE LA POUDRETTE (VILLEURBANNE);45.760908;4.920569;864;lyon
10055.0;10055 - CONDORCET / GALLINE;Avenue Galline/angle av. de Condorcet;45.776428;4.866976;865;lyon
6025.0;6025 - PLACE D'HELVÉTIE;;45.773232;4.841949;866;lyon
3094.0;3094 - VILLETTE;74 RUE DE LA VILLETTE;45.757808;4.861512;867;lyon
5044.0;5044 - CHAMPVERT;87 RUE DOCTEUR EDMOND LOCARD;45.760056;4.798366;868;lyon
3069.0;3069 - DAUPHINÉ / SAINT-MAXIMIN;;45.750002;4.864587;869;lyon
10006.0;10006 - CHARPENNES;Place Charles Hernu / côté sud;45.770225;4.863102;870;lyon
9011.0;9011 - CONSERVATOIRE;Quai Chauveau / angle Pont Koenig;45.769803;4.812681;871;lyon
21001.0;21001 - LA MULATIERE - AQUARIUM;;45.727309;4.814779;872;lyon
9015.0;9015 - SAINT-CYR;;45.782855;4.807288;873;lyon
6012.0;6012 - PLACE PUVIS DE CHAVANNES;Angle rue Vendôme;45.771794;4.84459;874;lyon
8009.0;8009 - JEAN XXIII / MERMOZ;Boulevard Jean XXIII - Angle de la rue Mermoz;45.73648;4.869789;875;lyon
3036.0;3036 - FELIX FAURE / VIVIER MERLE;AVENUE FELIX FAURE ANGLE VIVIER MERLE. 10M AVANT VIVIER MERLE EN DIRECTION DU RHONE;45.75381;4.859795;876;lyon
10073.0;10073 - INSTITUT D'ART CONTEMPORAIN;Rue Docteur Dolard / Angle rue 4 Septembre;45.761468;4.872466;877;lyon
2035.0;2035 - CHILDEBERT / RIVIÈRE;;45.759842;4.835776;878;lyon
9014.0;9014 - QUAI DU COMMERCE;Angle rue Emile Duport;45.7820006188352;4.81043960203213;879;lyon
3097.0;3097 - AUGAGNEUR / FOSSE AUX OURS;28 QUAI VICTOR AUGAGNEUR;45.7566535;4.8404787;880;lyon
9022.0;9022 - MASARYK / SAINT-CYR;Angle rue Chinard/rue St Cyr;45.778639;4.8071;881;lyon
3138.0;3138 - VIVIER MERLE / PAUL BERT OUEST;Devant l'hôtel IBIS;45.757484;4.858386;882;lyon
10112.0;10112 - PLACE DE LA RECONNAISSANCE;105 ROUTE DE GENAS (VILLEURBANNE);45.754415;4.885249;883;lyon
4024.0;4024 - LYON METROPOLE;FACE AU 81 QUAI JOSEPH GILLET;45.788204;4.818572;884;lyon
15001.0;15001 - ST PRIEST - PARC TECHNOLOGIQUE;;45.714426;4.930975;885;lyon
8041.0;8041 - ETATS-UNIS / VIVIANI;170 Boulevard des Etats-Unis, Angle Avenue Viviani, direction Venissieux;45.724775;4.870745;886;lyon
2008.0;2008 - PLACE ANTONIN PONCET;Côté rue des Marroniers;45.756775;4.833917;887;lyon
7019.0;7019 - CROIX BARRET / BOURDEIX;;45.736722;4.841079;888;lyon
1005.0;1005 - MEISSONNIER;Place Meissonier - Angle Sud-Est de la place;45.766073;4.832849;889;lyon
6040.0;6040 - LES HALLES;71 COURS LAFAYETTE;45.764013;4.849933;890;lyon
10044.0;10044 - ROCARD OCTAVIE;;45.7809037283842;4.88958755288143;891;lyon
2022.0;2022 - PLACE CARNOT;Angle rue Plessier;45.751233;4.82688;892;lyon
4014.0;4014 - PHILIPPE DE LASSALLE / PILLEMENT;Angle rue Pillement;45.777431;4.820526;893;lyon
7036.0;7036 - GRYPHE / MONTESQUIEU;;45.751902;4.843812;894;lyon
9029.0;9029 - SAINT PIERRE DE VAISE;Place Vanderpol/Angle St Pierre de Vaise;45.773125;4.807831;895;lyon
3099.0;3099 - PLACE SAINTE ANNE;10 PLACE SAINTE ANNE;45.757042;4.86532;896;lyon
8001.0;8001 - UNIVERSITÉ LYON III;Devant entrée principale de l'université;45.748535;4.861533;897;lyon
3005.0;3005 - SAXE / GAMBETTA;Place Victor Basch;45.75377;4.848043;898;lyon
555.0;0-555 - ATELIER VÉLO'V;;45.780403;4.904869;899;lyon
8033.0;8033 - BERTHELOT / CAZENEUVE;;45.737481;4.865503;900;lyon
10058.0;10058 - MÉTRO FLACHET;274 COURS EMILE ZOLA (VILLEURBANNE);45.767051;4.892467;901;lyon
8010.0;8010 - PLACE MENDÈS FRANCE;95 AV. DE L'EUROPE;45.740052;4.85941;902;lyon
3067.0;3067 - HACHETTE;6 RUE JEAN RENOIR;45.752907;4.863923;903;lyon
7055.0;7055 - SERVANT / JABOULAY;23 RUE RENAN;45.746779;4.842051;904;lyon
17002.0;17002 - ST FONS - 4 CHEMINS;;45.708561;4.854821;905;lyon
5002.0;5002 - PLACE DES COMPAGNONS DE LA CHANSON;Angle rue des Aqueducs;45.756535;4.796616;906;lyon
10084.0;10084 - DOUA / AVENUE DES ARTS;84 avenue des Arts;45.783533;4.871294;907;lyon
9042.0;9042 - VAISE DOCKS;39 rue des Docks Lyon 9;45.786533;4.811446;908;lyon
7013.0;7013 - HALLE TONY GARNIER;93–131 Avenue Tony Garnier 69007 Lyon;45.730786;4.823733;909;lyon
14003.0;14003 - BRON - PLACE CURIAL;;45.736633;4.917009;910;lyon
5046.0;5046 - WITKOWSKI/VALDO;;45.7500589708131;4.7853899838837;911;lyon
11003.0;11003 - CALUIRE - LA ROCHETTE;Quai Gillet au  niveau de la place de la Rochette. Caluire et Cuire.;45.791748;4.823595;912;lyon
3039.0;3039 - PLACE BIR-HAKEIM;Au niveau de la rue Duvivier;45.752553;4.855756;913;lyon
3053.0;3053 - GAMBETTA / JUSSERAND;Angle cours Gambetta;45.751123;4.855604;914;lyon
2040.0;2040 - ST ANTOINE / GRENETTE;12 QUAI ST AINTOINE;45.7633761875017;4.83212534541183;915;lyon
20002.0;20002 - OULLINS - MAIRIE;;45.714039;4.806642;916;lyon
2024.0;2024 - HERRIOT / MAUPIN;Entre Herriot et République;45.7590315857425;4.83390624960752;917;lyon
1035.0;1035 - QUAI LASSAGNE;3 QUAI ANDRE LASSAGNE;45.772191;4.837917;918;lyon
2014.0;2014 - JACOBINS;3 RUE JEAN DE TOURNES;45.760762;4.834305;919;lyon
6037.0;6037 - CITÉ INTERNATIONALE / INTERPOL;Allée A. Lignon;45.782287;4.849378;920;lyon
10083.0;10083 - CHATEAU GAILLARD / BIENVENUS;2 RUE DES BIENVENUS;45.777873;4.884238;921;lyon
2017.0;2017 - RÉPUBLIQUE / FERRANDIÈRE;Rue de la République;45.762184;4.836023;922;lyon
8057.0;8057 - VIENNE / MONTAGNY;184 ROUTE DE VIENNE;45.732483;4.853406;923;lyon
3014.0;3014 - PART-DIEU/POMPIDOU;Sous le pont rail avenue Pompidou;45.758925382147;4.86009777897893;924;lyon
3051.0;3051 - PLACE HENRI;Angle rue Docteur Long/av. Lacassagne;45.748193;4.880641;925;lyon
35001.0;35001 - ST GERMAIN AU MONT D'OR;;45.8875411792152;4.80399921246408;926;lyon
7014.0;7014 - MARSEILLE / FÉLISSENT;Rue Felissent, angle rue de Marseille;45.752989;4.841417;927;lyon
9006.0;9006 - THÉÂTRE NOUVELLE GÉNÉRATION;Rue Tissot / angle rue de Bourgogne;45.777287;4.803297;928;lyon
10032.0;10032 - PRIMAT / DECORPS;Rue Antoine Primat/Angle rue Decorps;45.757173;4.89998;929;lyon
8021.0;8021 - PAUL SANTY;Place Général André - Face au 126 avenue Paul Santy;45.728542;4.877279;930;lyon
2001.0;2001 - BELLECOUR / RÉPUBLIQUE;Angle République / rue de la Barre;45.758;4.834594;931;lyon
2028.0;2028 - SAINTE-BLANDINE;Face station tram Ste Blandine;45.744438;4.822152;932;lyon
2006.0;2006 - PLACE DE L'HIPPODROME;Angle cours Charlemagne;45.745528;4.82359;933;lyon
3021.0;3021 - PLACE DE LA FERRANDIÈRE;Intersection Ferrandière/Jasseron;45.759488;4.869346;934;lyon
8059.0;8059 - LAENNEC / PINEL;173 BVD PINEL (BRON);45.735375;4.88954;935;lyon
1003.0;1003 - PLACE SATHONAY;6 PLACE SATHONAY;45.769289;4.830127;936;lyon
2009.0;2009 - CONFLUENCE / DOCKS;Sur l'esplanade entre la rue Hrant Dink et le 40 quai Rambaud;45.739652;4.814984;937;lyon
1001.0;1001 - TERREAUX / TERME;Angle rue d'Algérie;45.767736;4.832114;938;lyon
2011.0;2011 - SALA / RUE DU PLAT;Face à la faculté catholique;45.756813;4.828342;939;lyon
1016.0;1016 - PÊCHERIE;Rue de la Platière - Angle quai de la Pêcherie;45.765944;4.831089;940;lyon
7056.0;7056 - PLACE RASPAIL;4 PLACE RASPAIL;45.755783;4.840745;941;lyon
10103.0;10103 - DOUA / RUE DES SPORTS;103 ave des Arts / rue des Sports;45.784526;4.877482;942;lyon
10080.0;10080 - VAILLANT / PERRONCEL;96 RUE ALEXIS PERRONCEL (VILLEURBANNE);45.775409;4.880261;943;lyon
5032.0;5032 - MÉNIVAL / EISENHOWER;;45.756757;4.783206;944;lyon
3070.0;3070 - REBATEL / SAINT-MAXIMIN;;45.747835;4.872261;945;lyon
10074.0;10074 - ZOLA / PASSAGE REY;Cours E. Zola / Angle passage Rey;45.770099;4.876728;946;lyon
8015.0;8015 - JEAN XXIII;RUE MARYSE BASTIE;45.740324;4.874192;947;lyon
3089.0;3089 - TRARIEUX / LACASSAGNE;221 AV. LACASSAGNE;45.745304;4.888964;948;lyon
10048.0;10048 - PLACE MARENGO;52 AV. MARC SANGNIER (VILLEURBANNE);45.759176;4.875958;949;lyon
10115.0;10115 - PLACE D'ESPAGNE / STADE KRUGER;173 AV. PAUL KRUGER (VILLEURBANNE);45.754181;4.90528;950;lyon
10063.0;10063 - PERRIN / JEAN JAURÈS;Face au 24 rue Antonin Perrin (Villeurbanne);45.7579236990649;4.88526502910926;951;lyon
10045.0;10045 - ALSACE ANATOLE FRANCE;;45.766921;4.870087;952;lyon
3085.0;3085 - SACRE COEUR;66 RUE ANTOINE CHARIAL;45.757864;4.868337;953;lyon
2041.0;2041 - SALA / CHARITÉ;44 RUE SALA;45.754468;4.833041;954;lyon
10086.0;10086 - ANATOLE FRANCE;Angle Rue de Préssensé / Flachet;45.769837;4.889629;955;lyon
7011.0;7011 - BERTHELOT / GARIBALDI;Rue Garibaldi - Angle avenue Berthelot;45.743756;4.847406;956;lyon
10117.0;10117 - LA PERRALIÈRE;166 RUE DU QUATRE AOUT (VILLEURBANNE);45.764567;4.892349;957;lyon
9041.0;9041 - CARRET / SÉDALLIAN;10 QUAI PAUL SEDAILLAN;45.792478;4.820567;958;lyon
9043.0;9043 - MARIETTON OUEST;;45.776087;4.799725;959;lyon
1024.0;1024 - ROUVILLE;PLACE ROUVILLE;45.769684;4.824607;960;lyon
10035.0;10035 - BOIRON GRANGER;43 RUE PIERRE BARATIN (VILLEURBANNE);45.763139;4.900492;961;lyon
5005.0;5005 - SAINT-PAUL;Près de la gare de St Paul;45.766278;4.827425;962;lyon
4041.0;4041 - BOUSSANGES / AUSTERLITZ;25 RUE D'AUSTERLITZ;45.775070841112;4.83549930268728;963;lyon
6043.0;6043 - CITÉ INTERNATIONALE / CINÉMA;80 QUAI CHARLES DE GAULLE;45.784698;4.851896;964;lyon
7051.0;7051 - GUILLOTIERE / NICOLAÏ;;45.747933;4.856358;965;lyon
3088.0;3088 - PLACE GUICHARD;65 RUE MAZENOD;45.75882;4.846453;966;lyon
10059.0;10059 - ANATOLE FRANCE / ZOLA;Rue Anatole France;45.76884;4.884276;967;lyon
8040.0;8040 - AMBROISE PARÉ;Face au 54 Boulevard Ambroise Paré;45.736289;4.883667;968;lyon
9040.0;9040 - PLACE RHODIACETA;1 PLACE DE LA RHODIACETA;45.770991;4.807578;969;lyon
